bin1_start_0based	bin2_start_0based	observed_count
4992000	5072000	1
5007000	5072000	1
5011000	5072000	1
5021000	5072000	1
5024000	5072000	1
5025000	5072000	1
5032000	5072000	2
5035000	5072000	1
5036000	5072000	1
5039000	5072000	1
5048000	5072000	2
5051000	5072000	1
5052000	5072000	1
5053000	5072000	1
5056000	5072000	1
5059000	5072000	1
5060000	5072000	1
5064000	5072000	1
5065000	5072000	2
5066000	5072000	2
5068000	5072000	6
5069000	5072000	9
5070000	5072000	8
5071000	5072000	26
5072000	5072000	53
4987000	5073000	2
4992000	5073000	1
4994000	5073000	2
4995000	5073000	1
5002000	5073000	1
5015000	5073000	1
5016000	5073000	1
5018000	5073000	1
5025000	5073000	1
5038000	5073000	2
5039000	5073000	1
5049000	5073000	1
5054000	5073000	1
5055000	5073000	1
5056000	5073000	1
5057000	5073000	2
5058000	5073000	4
5059000	5073000	1
5060000	5073000	2
5061000	5073000	2
5062000	5073000	1
5063000	5073000	1
5064000	5073000	1
5065000	5073000	1
5066000	5073000	2
5067000	5073000	2
5068000	5073000	7
5069000	5073000	4
5070000	5073000	11
5071000	5073000	10
5072000	5073000	51
5073000	5073000	53
5000000	5074000	1
5004000	5074000	1
5014000	5074000	1
5018000	5074000	1
5019000	5074000	3
5031000	5074000	1
5034000	5074000	1
5038000	5074000	1
5044000	5074000	1
5045000	5074000	1
5056000	5074000	1
5057000	5074000	3
5058000	5074000	3
5061000	5074000	1
5064000	5074000	1
5065000	5074000	2
5066000	5074000	2
5067000	5074000	1
5068000	5074000	4
5069000	5074000	2
5070000	5074000	7
5071000	5074000	6
5072000	5074000	26
5073000	5074000	46
5074000	5074000	33
4989000	5075000	1
5013000	5075000	1
5051000	5075000	1
5053000	5075000	2
5058000	5075000	1
5061000	5075000	1
5069000	5075000	4
5070000	5075000	3
5072000	5075000	7
5073000	5075000	9
5074000	5075000	32
5075000	5075000	13
4999000	5076000	1
5002000	5076000	2
5013000	5076000	1
5017000	5076000	1
5024000	5076000	1
5035000	5076000	1
5038000	5076000	1
5047000	5076000	1
5048000	5076000	2
5053000	5076000	1
5055000	5076000	1
5059000	5076000	1
5061000	5076000	2
5062000	5076000	2
5065000	5076000	1
5068000	5076000	3
5072000	5076000	1
5073000	5076000	11
5074000	5076000	16
5075000	5076000	10
5076000	5076000	16
4985000	5077000	1
4989000	5077000	1
5013000	5077000	1
5017000	5077000	2
5019000	5077000	1
5058000	5077000	1
5059000	5077000	1
5064000	5077000	3
5065000	5077000	1
5066000	5077000	2
5068000	5077000	1
5069000	5077000	2
5070000	5077000	3
5071000	5077000	2
5072000	5077000	3
5073000	5077000	5
5074000	5077000	10
5075000	5077000	3
5076000	5077000	18
5077000	5077000	16
4985000	5078000	1
4999000	5078000	1
5026000	5078000	1
5028000	5078000	1
5051000	5078000	1
5057000	5078000	2
5058000	5078000	1
5059000	5078000	1
5061000	5078000	1
5062000	5078000	1
5064000	5078000	1
5066000	5078000	1
5068000	5078000	4
5069000	5078000	2
5070000	5078000	3
5071000	5078000	1
5072000	5078000	3
5073000	5078000	5
5074000	5078000	6
5075000	5078000	5
5076000	5078000	10
5077000	5078000	27
5078000	5078000	45
4987000	5079000	1
4988000	5079000	1
4994000	5079000	2
4996000	5079000	1
4997000	5079000	1
5009000	5079000	1
5011000	5079000	1
5013000	5079000	3
5015000	5079000	2
5016000	5079000	2
5018000	5079000	1
5020000	5079000	1
5022000	5079000	1
5023000	5079000	1
5024000	5079000	1
5028000	5079000	1
5037000	5079000	2
5039000	5079000	1
5042000	5079000	1
5046000	5079000	1
5052000	5079000	1
5055000	5079000	1
5057000	5079000	2
5058000	5079000	1
5059000	5079000	3
5060000	5079000	5
5061000	5079000	1
5062000	5079000	1
5064000	5079000	1
5066000	5079000	2
5067000	5079000	3
5068000	5079000	1
5069000	5079000	1
5071000	5079000	2
5072000	5079000	1
5073000	5079000	5
5074000	5079000	9
5075000	5079000	4
5076000	5079000	10
5077000	5079000	20
5078000	5079000	51
5079000	5079000	65
4985000	5080000	1
4987000	5080000	1
4989000	5080000	5
4990000	5080000	1
4992000	5080000	1
4993000	5080000	1
4994000	5080000	2
4995000	5080000	4
4996000	5080000	1
4998000	5080000	1
4999000	5080000	1
5000000	5080000	1
5002000	5080000	4
5005000	5080000	1
5007000	5080000	1
5008000	5080000	1
5011000	5080000	1
5013000	5080000	3
5014000	5080000	2
5016000	5080000	3
5017000	5080000	1
5028000	5080000	1
5029000	5080000	1
5030000	5080000	2
5036000	5080000	1
5037000	5080000	1
5038000	5080000	1
5039000	5080000	1
5046000	5080000	1
5051000	5080000	1
5055000	5080000	2
5057000	5080000	1
5058000	5080000	2
5059000	5080000	4
5060000	5080000	1
5064000	5080000	1
5065000	5080000	1
5066000	5080000	4
5068000	5080000	3
5069000	5080000	2
5070000	5080000	4
5071000	5080000	3
5072000	5080000	4
5073000	5080000	9
5074000	5080000	11
5075000	5080000	2
5076000	5080000	6
5077000	5080000	13
5078000	5080000	16
5079000	5080000	66
5080000	5080000	90
4985000	5081000	1
4987000	5081000	3
4988000	5081000	1
4989000	5081000	2
4990000	5081000	2
4992000	5081000	2
4993000	5081000	1
4994000	5081000	3
4996000	5081000	5
4997000	5081000	2
5000000	5081000	1
5002000	5081000	4
5003000	5081000	2
5009000	5081000	3
5010000	5081000	1
5011000	5081000	1
5013000	5081000	2
5014000	5081000	1
5017000	5081000	6
5018000	5081000	6
5019000	5081000	3
5020000	5081000	2
5023000	5081000	2
5026000	5081000	2
5029000	5081000	1
5033000	5081000	1
5035000	5081000	1
5039000	5081000	1
5040000	5081000	1
5054000	5081000	2
5055000	5081000	2
5056000	5081000	3
5057000	5081000	4
5058000	5081000	9
5059000	5081000	9
5060000	5081000	4
5061000	5081000	2
5062000	5081000	1
5063000	5081000	3
5064000	5081000	1
5065000	5081000	1
5066000	5081000	3
5067000	5081000	3
5068000	5081000	4
5069000	5081000	1
5071000	5081000	3
5072000	5081000	4
5073000	5081000	10
5074000	5081000	15
5075000	5081000	2
5076000	5081000	7
5077000	5081000	3
5078000	5081000	15
5079000	5081000	46
5080000	5081000	119
5081000	5081000	57
4987000	5082000	2
4989000	5082000	3
4995000	5082000	1
4996000	5082000	2
5002000	5082000	2
5007000	5082000	2
5008000	5082000	1
5009000	5082000	1
5011000	5082000	1
5013000	5082000	4
5016000	5082000	1
5017000	5082000	1
5022000	5082000	2
5023000	5082000	2
5024000	5082000	1
5026000	5082000	3
5036000	5082000	2
5038000	5082000	2
5039000	5082000	4
5043000	5082000	1
5044000	5082000	1
5045000	5082000	1
5050000	5082000	1
5052000	5082000	1
5053000	5082000	1
5055000	5082000	2
5056000	5082000	1
5057000	5082000	5
5058000	5082000	2
5059000	5082000	2
5060000	5082000	1
5062000	5082000	2
5063000	5082000	2
5066000	5082000	1
5068000	5082000	2
5069000	5082000	4
5070000	5082000	1
5071000	5082000	1
5072000	5082000	1
5073000	5082000	8
5074000	5082000	5
5076000	5082000	3
5077000	5082000	4
5078000	5082000	5
5079000	5082000	15
5080000	5082000	27
5081000	5082000	39
5082000	5082000	50
4987000	5083000	1
4998000	5083000	1
4999000	5083000	1
5017000	5083000	2
5019000	5083000	2
5025000	5083000	1
5039000	5083000	1
5041000	5083000	1
5052000	5083000	1
5055000	5083000	1
5058000	5083000	1
5060000	5083000	1
5061000	5083000	1
5065000	5083000	1
5070000	5083000	1
5072000	5083000	2
5074000	5083000	1
5079000	5083000	6
5080000	5083000	4
5081000	5083000	5
5082000	5083000	52
5083000	5083000	29
4985000	5084000	1
4987000	5084000	2
4989000	5084000	2
4993000	5084000	1
5000000	5084000	1
5002000	5084000	1
5004000	5084000	1
5005000	5084000	1
5016000	5084000	2
5019000	5084000	2
5028000	5084000	1
5033000	5084000	1
5037000	5084000	2
5040000	5084000	1
5042000	5084000	1
5049000	5084000	1
5054000	5084000	1
5056000	5084000	2
5057000	5084000	1
5058000	5084000	1
5059000	5084000	1
5060000	5084000	2
5062000	5084000	1
5064000	5084000	1
5065000	5084000	1
5068000	5084000	1
5070000	5084000	1
5072000	5084000	2
5073000	5084000	1
5074000	5084000	3
5077000	5084000	1
5079000	5084000	5
5080000	5084000	6
5081000	5084000	13
5082000	5084000	38
5083000	5084000	49
5084000	5084000	86
4987000	5085000	3
4989000	5085000	1
4997000	5085000	1
5004000	5085000	1
5011000	5085000	1
5012000	5085000	2
5015000	5085000	1
5022000	5085000	2
5023000	5085000	1
5031000	5085000	1
5052000	5085000	1
5053000	5085000	1
5055000	5085000	1
5057000	5085000	3
5059000	5085000	2
5068000	5085000	1
5070000	5085000	1
5075000	5085000	1
5076000	5085000	1
5077000	5085000	1
5080000	5085000	4
5081000	5085000	2
5082000	5085000	7
5083000	5085000	12
5084000	5085000	48
5085000	5085000	36
5002000	5086000	1
5019000	5086000	1
5038000	5086000	2
5057000	5086000	3
5066000	5086000	1
5067000	5086000	1
5075000	5086000	1
5078000	5086000	1
5080000	5086000	1
5081000	5086000	5
5082000	5086000	8
5083000	5086000	9
5084000	5086000	29
5085000	5086000	53
5086000	5086000	46
4989000	5087000	1
4999000	5087000	1
5002000	5087000	1
5012000	5087000	1
5016000	5087000	1
5019000	5087000	2
5049000	5087000	1
5057000	5087000	1
5058000	5087000	3
5059000	5087000	2
5060000	5087000	1
5068000	5087000	1
5072000	5087000	1
5076000	5087000	1
5078000	5087000	1
5079000	5087000	2
5080000	5087000	4
5081000	5087000	3
5082000	5087000	5
5083000	5087000	6
5084000	5087000	24
5085000	5087000	29
5086000	5087000	43
5087000	5087000	54
4985000	5088000	1
4987000	5088000	2
4989000	5088000	1
4990000	5088000	1
4997000	5088000	1
5018000	5088000	1
5022000	5088000	1
5032000	5088000	1
5035000	5088000	1
5048000	5088000	1
5053000	5088000	1
5062000	5088000	1
5079000	5088000	1
5081000	5088000	1
5082000	5088000	4
5084000	5088000	9
5085000	5088000	3
5086000	5088000	11
5087000	5088000	30
5088000	5088000	24
4989000	5089000	2
5009000	5089000	1
5033000	5089000	3
5037000	5089000	1
5038000	5089000	2
5041000	5089000	1
5044000	5089000	1
5052000	5089000	1
5056000	5089000	1
5062000	5089000	1
5074000	5089000	3
5077000	5089000	1
5078000	5089000	1
5079000	5089000	1
5081000	5089000	3
5082000	5089000	4
5083000	5089000	2
5084000	5089000	7
5085000	5089000	8
5086000	5089000	3
5087000	5089000	15
5088000	5089000	28
5089000	5089000	48
4985000	5090000	1
4987000	5090000	1
5013000	5090000	1
5052000	5090000	1
5081000	5090000	5
5082000	5090000	4
5083000	5090000	1
5084000	5090000	6
5085000	5090000	4
5086000	5090000	4
5087000	5090000	9
5088000	5090000	19
5089000	5090000	51
5090000	5090000	47
5011000	5091000	1
5061000	5091000	1
5068000	5091000	1
5079000	5091000	2
5080000	5091000	1
5082000	5091000	1
5083000	5091000	1
5084000	5091000	4
5085000	5091000	1
5087000	5091000	2
5088000	5091000	3
5089000	5091000	9
5090000	5091000	28
5091000	5091000	14
4987000	5092000	2
4988000	5092000	1
5002000	5092000	1
5032000	5092000	1
5037000	5092000	1
5039000	5092000	1
5064000	5092000	1
5074000	5092000	1
5083000	5092000	2
5084000	5092000	2
5085000	5092000	3
5086000	5092000	3
5087000	5092000	3
5088000	5092000	4
5089000	5092000	4
5090000	5092000	15
5091000	5092000	27
5092000	5092000	36
4995000	5093000	1
5018000	5093000	1
5057000	5093000	1
5058000	5093000	1
5064000	5093000	1
5077000	5093000	1
5079000	5093000	1
5082000	5093000	2
5085000	5093000	3
5087000	5093000	1
5088000	5093000	1
5089000	5093000	4
5090000	5093000	4
5091000	5093000	5
5092000	5093000	21
5093000	5093000	9
4987000	5094000	2
4996000	5094000	2
5006000	5094000	2
5033000	5094000	1
5038000	5094000	2
5047000	5094000	1
5052000	5094000	1
5058000	5094000	1
5060000	5094000	1
5064000	5094000	1
5074000	5094000	1
5080000	5094000	2
5081000	5094000	3
5082000	5094000	1
5083000	5094000	1
5084000	5094000	1
5086000	5094000	3
5087000	5094000	1
5088000	5094000	1
5089000	5094000	1
5090000	5094000	7
5091000	5094000	4
5092000	5094000	8
5093000	5094000	20
5094000	5094000	59
4988000	5095000	1
5018000	5095000	1
5039000	5095000	1
5047000	5095000	1
5059000	5095000	1
5072000	5095000	1
5073000	5095000	1
5078000	5095000	1
5081000	5095000	2
5082000	5095000	1
5084000	5095000	2
5086000	5095000	1
5088000	5095000	2
5089000	5095000	1
5092000	5095000	3
5093000	5095000	4
5094000	5095000	11
5095000	5095000	25
5022000	5096000	1
5035000	5096000	1
5037000	5096000	1
5057000	5096000	1
5058000	5096000	1
5079000	5096000	1
5083000	5096000	1
5089000	5096000	4
5090000	5096000	1
5092000	5096000	1
5093000	5096000	1
5094000	5096000	6
5095000	5096000	7
5096000	5096000	19
5007000	5097000	1
5019000	5097000	1
5030000	5097000	1
5045000	5097000	1
5064000	5097000	1
5079000	5097000	1
5081000	5097000	1
5084000	5097000	1
5085000	5097000	1
5086000	5097000	1
5088000	5097000	1
5089000	5097000	2
5091000	5097000	2
5092000	5097000	3
5093000	5097000	2
5094000	5097000	6
5095000	5097000	4
5096000	5097000	17
5097000	5097000	25
5007000	5098000	2
5013000	5098000	1
5021000	5098000	1
5031000	5098000	1
5058000	5098000	1
5060000	5098000	1
5074000	5098000	1
5078000	5098000	1
5079000	5098000	2
5080000	5098000	1
5083000	5098000	1
5084000	5098000	3
5088000	5098000	1
5089000	5098000	1
5090000	5098000	1
5091000	5098000	2
5093000	5098000	2
5094000	5098000	3
5095000	5098000	1
5096000	5098000	4
5097000	5098000	17
5098000	5098000	27
4999000	5099000	1
5009000	5099000	1
5010000	5099000	1
5022000	5099000	1
5023000	5099000	2
5060000	5099000	1
5063000	5099000	2
5064000	5099000	1
5070000	5099000	1
5071000	5099000	1
5074000	5099000	1
5075000	5099000	1
5081000	5099000	1
5082000	5099000	1
5084000	5099000	1
5085000	5099000	3
5087000	5099000	2
5088000	5099000	1
5089000	5099000	1
5090000	5099000	1
5091000	5099000	1
5092000	5099000	2
5094000	5099000	3
5095000	5099000	1
5096000	5099000	1
5097000	5099000	6
5098000	5099000	17
5099000	5099000	22
4999000	5100000	1
5009000	5100000	2
5019000	5100000	1
5060000	5100000	1
5068000	5100000	1
5081000	5100000	1
5089000	5100000	3
5090000	5100000	1
5094000	5100000	2
5095000	5100000	1
5098000	5100000	3
5099000	5100000	7
5100000	5100000	7
5018000	5101000	1
5019000	5101000	1
5056000	5101000	1
5063000	5101000	1
5065000	5101000	1
5080000	5101000	2
5084000	5101000	2
5088000	5101000	1
5090000	5101000	1
5094000	5101000	2
5095000	5101000	1
5096000	5101000	1
5097000	5101000	1
5098000	5101000	2
5099000	5101000	4
5100000	5101000	8
5101000	5101000	20
4989000	5102000	1
5004000	5102000	1
5019000	5102000	2
5025000	5102000	1
5059000	5102000	1
5066000	5102000	1
5079000	5102000	1
5080000	5102000	3
5084000	5102000	3
5085000	5102000	1
5087000	5102000	1
5088000	5102000	3
5093000	5102000	2
5094000	5102000	7
5095000	5102000	1
5096000	5102000	1
5098000	5102000	1
5099000	5102000	3
5100000	5102000	1
5101000	5102000	9
5102000	5102000	20
5004000	5103000	1
5011000	5103000	1
5026000	5103000	2
5048000	5103000	1
5060000	5103000	1
5061000	5103000	2
5065000	5103000	1
5072000	5103000	1
5081000	5103000	3
5082000	5103000	1
5084000	5103000	4
5085000	5103000	2
5086000	5103000	2
5087000	5103000	1
5088000	5103000	3
5091000	5103000	1
5094000	5103000	1
5097000	5103000	1
5098000	5103000	3
5099000	5103000	3
5100000	5103000	4
5101000	5103000	8
5102000	5103000	33
5103000	5103000	31
4989000	5104000	1
5014000	5104000	1
5018000	5104000	1
5027000	5104000	1
5054000	5104000	1
5069000	5104000	3
5070000	5104000	2
5078000	5104000	1
5079000	5104000	1
5080000	5104000	2
5087000	5104000	1
5089000	5104000	1
5097000	5104000	1
5098000	5104000	1
5101000	5104000	2
5102000	5104000	8
5103000	5104000	15
5104000	5104000	11
4988000	5105000	1
4995000	5105000	1
5002000	5105000	2
5005000	5105000	1
5007000	5105000	1
5030000	5105000	1
5032000	5105000	1
5057000	5105000	1
5062000	5105000	1
5067000	5105000	1
5071000	5105000	1
5073000	5105000	1
5078000	5105000	1
5079000	5105000	1
5080000	5105000	4
5081000	5105000	4
5082000	5105000	3
5083000	5105000	3
5084000	5105000	1
5085000	5105000	1
5087000	5105000	1
5088000	5105000	2
5089000	5105000	1
5090000	5105000	2
5094000	5105000	4
5096000	5105000	1
5097000	5105000	6
5098000	5105000	3
5101000	5105000	6
5102000	5105000	9
5103000	5105000	14
5104000	5105000	30
5105000	5105000	61
4992000	5106000	1
4994000	5106000	1
4996000	5106000	1
5003000	5106000	1
5006000	5106000	1
5012000	5106000	1
5023000	5106000	1
5031000	5106000	2
5049000	5106000	1
5059000	5106000	1
5063000	5106000	1
5069000	5106000	1
5081000	5106000	1
5082000	5106000	1
5083000	5106000	1
5084000	5106000	2
5085000	5106000	3
5092000	5106000	1
5093000	5106000	1
5097000	5106000	1
5098000	5106000	1
5100000	5106000	1
5101000	5106000	3
5102000	5106000	4
5103000	5106000	6
5104000	5106000	4
5105000	5106000	23
5106000	5106000	18
4987000	5107000	1
4989000	5107000	2
4991000	5107000	3
4996000	5107000	1
4997000	5107000	1
4999000	5107000	1
5000000	5107000	1
5006000	5107000	1
5010000	5107000	1
5012000	5107000	1
5013000	5107000	2
5016000	5107000	2
5017000	5107000	3
5018000	5107000	3
5021000	5107000	1
5023000	5107000	2
5027000	5107000	2
5029000	5107000	1
5034000	5107000	1
5039000	5107000	2
5040000	5107000	1
5053000	5107000	1
5057000	5107000	3
5058000	5107000	3
5059000	5107000	1
5060000	5107000	2
5067000	5107000	1
5068000	5107000	1
5074000	5107000	1
5078000	5107000	1
5079000	5107000	3
5080000	5107000	1
5081000	5107000	7
5082000	5107000	5
5083000	5107000	2
5084000	5107000	6
5085000	5107000	2
5086000	5107000	4
5087000	5107000	3
5088000	5107000	1
5089000	5107000	3
5092000	5107000	2
5094000	5107000	2
5097000	5107000	2
5098000	5107000	1
5099000	5107000	3
5101000	5107000	2
5102000	5107000	5
5103000	5107000	4
5104000	5107000	8
5105000	5107000	31
5106000	5107000	46
5107000	5107000	56
4985000	5108000	1
4987000	5108000	4
4989000	5108000	3
4994000	5108000	1
4997000	5108000	1
4998000	5108000	1
5000000	5108000	2
5002000	5108000	6
5003000	5108000	1
5008000	5108000	1
5013000	5108000	2
5017000	5108000	1
5018000	5108000	3
5019000	5108000	3
5021000	5108000	1
5023000	5108000	1
5024000	5108000	1
5026000	5108000	1
5027000	5108000	1
5032000	5108000	3
5039000	5108000	1
5056000	5108000	1
5058000	5108000	5
5059000	5108000	3
5060000	5108000	3
5070000	5108000	1
5071000	5108000	1
5072000	5108000	1
5073000	5108000	1
5074000	5108000	2
5075000	5108000	1
5077000	5108000	1
5079000	5108000	4
5080000	5108000	13
5081000	5108000	5
5082000	5108000	9
5083000	5108000	3
5084000	5108000	7
5085000	5108000	3
5087000	5108000	3
5088000	5108000	2
5089000	5108000	1
5091000	5108000	2
5092000	5108000	1
5094000	5108000	2
5095000	5108000	4
5097000	5108000	1
5098000	5108000	1
5099000	5108000	1
5100000	5108000	2
5101000	5108000	2
5102000	5108000	2
5103000	5108000	7
5104000	5108000	3
5105000	5108000	17
5106000	5108000	14
5107000	5108000	69
5108000	5108000	91
4985000	5109000	2
4987000	5109000	2
4990000	5109000	1
4991000	5109000	1
5000000	5109000	1
5002000	5109000	1
5011000	5109000	1
5012000	5109000	1
5015000	5109000	1
5019000	5109000	2
5020000	5109000	1
5021000	5109000	1
5022000	5109000	1
5033000	5109000	2
5038000	5109000	2
5039000	5109000	1
5052000	5109000	2
5055000	5109000	1
5056000	5109000	1
5057000	5109000	2
5059000	5109000	2
5060000	5109000	2
5062000	5109000	1
5066000	5109000	3
5068000	5109000	1
5073000	5109000	1
5074000	5109000	3
5076000	5109000	1
5079000	5109000	1
5080000	5109000	2
5081000	5109000	2
5082000	5109000	3
5083000	5109000	2
5084000	5109000	3
5085000	5109000	1
5086000	5109000	2
5087000	5109000	1
5088000	5109000	1
5089000	5109000	2
5090000	5109000	1
5091000	5109000	1
5092000	5109000	1
5094000	5109000	1
5099000	5109000	1
5101000	5109000	2
5102000	5109000	2
5103000	5109000	4
5105000	5109000	2
5106000	5109000	4
5107000	5109000	17
5108000	5109000	77
5109000	5109000	51
4987000	5110000	2
4989000	5110000	1
4996000	5110000	1
4997000	5110000	1
4999000	5110000	2
5013000	5110000	2
5052000	5110000	1
5076000	5110000	1
5080000	5110000	4
5081000	5110000	1
5084000	5110000	1
5087000	5110000	1
5092000	5110000	3
5104000	5110000	2
5107000	5110000	6
5108000	5110000	20
5109000	5110000	47
5110000	5110000	26
4987000	5111000	1
5001000	5111000	1
5015000	5111000	1
5042000	5111000	2
5047000	5111000	1
5057000	5111000	1
5088000	5111000	1
5089000	5111000	2
5090000	5111000	1
5093000	5111000	1
5100000	5111000	1
5103000	5111000	2
5105000	5111000	1
5107000	5111000	3
5108000	5111000	11
5109000	5111000	20
5110000	5111000	12
5111000	5111000	16
4989000	5112000	1
5008000	5112000	1
5079000	5112000	1
5081000	5112000	2
5082000	5112000	1
5099000	5112000	1
5108000	5112000	9
5109000	5112000	14
5110000	5112000	9
5111000	5112000	21
5112000	5112000	19
5016000	5113000	1
5027000	5113000	1
5097000	5113000	1
5107000	5113000	1
5108000	5113000	4
5109000	5113000	1
5110000	5113000	2
5111000	5113000	2
5112000	5113000	4
5113000	5113000	4
5039000	5114000	1
5066000	5114000	1
5074000	5114000	1
5107000	5114000	1
5109000	5114000	1
5112000	5114000	1
5114000	5114000	3
4987000	5115000	1
5021000	5115000	1
5029000	5115000	1
5037000	5115000	1
5069000	5115000	1
5074000	5115000	1
5077000	5115000	1
5080000	5115000	1
5081000	5115000	2
5084000	5115000	1
5085000	5115000	1
5087000	5115000	1
5099000	5115000	2
5105000	5115000	1
5107000	5115000	2
5108000	5115000	8
5109000	5115000	8
5110000	5115000	3
5111000	5115000	2
5112000	5115000	5
5114000	5115000	9
5115000	5115000	39
4988000	5116000	1
4989000	5116000	2
4991000	5116000	1
5002000	5116000	1
5013000	5116000	1
5018000	5116000	1
5019000	5116000	1
5020000	5116000	1
5053000	5116000	1
5059000	5116000	2
5074000	5116000	1
5075000	5116000	1
5080000	5116000	1
5084000	5116000	1
5105000	5116000	1
5106000	5116000	1
5107000	5116000	1
5108000	5116000	6
5109000	5116000	2
5110000	5116000	4
5111000	5116000	2
5112000	5116000	2
5115000	5116000	25
5116000	5116000	34
5011000	5117000	1
5029000	5117000	1
5060000	5117000	1
5065000	5117000	1
5067000	5117000	1
5083000	5117000	1
5084000	5117000	2
5088000	5117000	1
5089000	5117000	1
5108000	5117000	3
5109000	5117000	2
5110000	5117000	1
5112000	5117000	1
5115000	5117000	8
5116000	5117000	21
5117000	5117000	9
5117000	5118000	1
4985000	5120000	1
4996000	5120000	2
5013000	5120000	1
5019000	5120000	1
5027000	5120000	1
5028000	5120000	1
5039000	5120000	1
5048000	5120000	1
5049000	5120000	2
5055000	5120000	1
5056000	5120000	1
5074000	5120000	1
5078000	5120000	1
5081000	5120000	1
5083000	5120000	1
5092000	5120000	1
5102000	5120000	1
5105000	5120000	1
5107000	5120000	2
5111000	5120000	1
5114000	5120000	1
5115000	5120000	3
5116000	5120000	2
5117000	5120000	2
5118000	5120000	1
5120000	5120000	17
4989000	5121000	1
4993000	5121000	1
5002000	5121000	1
5005000	5121000	1
5011000	5121000	2
5019000	5121000	2
5020000	5121000	1
5031000	5121000	2
5037000	5121000	1
5038000	5121000	1
5058000	5121000	1
5063000	5121000	1
5069000	5121000	1
5074000	5121000	1
5081000	5121000	4
5082000	5121000	3
5087000	5121000	1
5091000	5121000	2
5101000	5121000	2
5105000	5121000	1
5107000	5121000	4
5108000	5121000	3
5115000	5121000	3
5116000	5121000	1
5117000	5121000	5
5120000	5121000	14
5121000	5121000	31
4985000	5122000	1
4987000	5122000	5
4989000	5122000	9
4990000	5122000	1
4992000	5122000	1
4993000	5122000	1
4994000	5122000	2
4996000	5122000	1
4999000	5122000	1
5001000	5122000	2
5002000	5122000	3
5004000	5122000	1
5013000	5122000	4
5017000	5122000	1
5018000	5122000	1
5020000	5122000	1
5022000	5122000	1
5026000	5122000	1
5029000	5122000	2
5031000	5122000	2
5032000	5122000	1
5033000	5122000	1
5035000	5122000	1
5036000	5122000	1
5037000	5122000	5
5038000	5122000	1
5039000	5122000	1
5042000	5122000	1
5044000	5122000	1
5046000	5122000	1
5053000	5122000	1
5056000	5122000	1
5057000	5122000	5
5058000	5122000	4
5060000	5122000	3
5069000	5122000	1
5072000	5122000	1
5077000	5122000	1
5079000	5122000	3
5080000	5122000	9
5081000	5122000	3
5082000	5122000	5
5084000	5122000	3
5085000	5122000	2
5086000	5122000	1
5088000	5122000	2
5089000	5122000	5
5090000	5122000	2
5092000	5122000	2
5094000	5122000	1
5099000	5122000	1
5100000	5122000	1
5101000	5122000	3
5102000	5122000	3
5103000	5122000	4
5104000	5122000	1
5105000	5122000	3
5106000	5122000	2
5107000	5122000	5
5108000	5122000	6
5109000	5122000	12
5110000	5122000	7
5111000	5122000	4
5112000	5122000	8
5113000	5122000	1
5114000	5122000	1
5115000	5122000	6
5116000	5122000	9
5117000	5122000	9
5120000	5122000	31
5121000	5122000	48
5122000	5122000	137
4985000	5123000	1
4987000	5123000	2
4988000	5123000	1
4989000	5123000	3
4990000	5123000	1
4994000	5123000	1
4995000	5123000	1
4999000	5123000	1
5007000	5123000	1
5013000	5123000	2
5015000	5123000	1
5017000	5123000	1
5018000	5123000	1
5020000	5123000	1
5022000	5123000	1
5024000	5123000	1
5026000	5123000	1
5035000	5123000	2
5037000	5123000	1
5039000	5123000	1
5040000	5123000	1
5045000	5123000	1
5049000	5123000	1
5052000	5123000	1
5053000	5123000	2
5055000	5123000	1
5056000	5123000	1
5057000	5123000	1
5060000	5123000	1
5062000	5123000	1
5068000	5123000	1
5072000	5123000	1
5073000	5123000	3
5079000	5123000	4
5081000	5123000	5
5082000	5123000	1
5084000	5123000	3
5085000	5123000	1
5086000	5123000	1
5087000	5123000	1
5089000	5123000	1
5090000	5123000	1
5092000	5123000	1
5102000	5123000	1
5107000	5123000	2
5108000	5123000	3
5109000	5123000	2
5111000	5123000	1
5112000	5123000	1
5115000	5123000	4
5116000	5123000	3
5117000	5123000	2
5120000	5123000	3
5121000	5123000	5
5122000	5123000	134
5123000	5123000	109
4993000	5124000	1
5013000	5124000	1
5027000	5124000	1
5036000	5124000	1
5038000	5124000	1
5046000	5124000	1
5048000	5124000	1
5052000	5124000	1
5057000	5124000	2
5073000	5124000	1
5075000	5124000	1
5077000	5124000	1
5080000	5124000	2
5082000	5124000	1
5083000	5124000	2
5092000	5124000	1
5105000	5124000	1
5106000	5124000	1
5107000	5124000	1
5108000	5124000	3
5111000	5124000	2
5115000	5124000	1
5120000	5124000	1
5121000	5124000	3
5122000	5124000	54
5123000	5124000	86
5124000	5124000	53
4986000	5125000	1
4991000	5125000	1
5027000	5125000	3
5057000	5125000	1
5058000	5125000	1
5105000	5125000	1
5107000	5125000	1
5115000	5125000	2
5121000	5125000	1
5122000	5125000	24
5123000	5125000	40
5124000	5125000	35
5125000	5125000	26
4988000	5126000	1
4989000	5126000	1
4990000	5126000	1
4999000	5126000	1
5002000	5126000	2
5005000	5126000	2
5013000	5126000	1
5016000	5126000	1
5018000	5126000	1
5038000	5126000	1
5043000	5126000	1
5044000	5126000	1
5058000	5126000	1
5061000	5126000	1
5072000	5126000	1
5080000	5126000	2
5081000	5126000	2
5082000	5126000	1
5083000	5126000	1
5089000	5126000	1
5091000	5126000	1
5095000	5126000	1
